month_year,full_date,name,SpeechID,position_cat,Organisation,HFSC_ChairConnect,HFSC_RankMembConnect,SpeakerConnect,HFSC_CombConnect,FedBoardCentrality,FedSpoketoFed,bankersfinance,other_private,otherregulators,io,community_organisations,thinktank,press_association,prof_econ_assoc,university,hearing,trade_assoc,non_finance_gov,nonbuinessadvocacy,social_events,economic_literacy,other,org,Scrutiny,,,,,,,,,,Financial.Markets,Macroeconomics,Monetary.Policy,International.Economy,Local.Housing.Dev,Banking.Regulation,CPIAUCNS,PCEPI,INTDSRUSM193N,DFF,FEDFUNDS,GDPDEF,GDPC96,U6RATE,SPCS10RSA,CPIAUCNSPercent,PCEPIPercent,GDPC96Percent,CaseShillerChange,UnemploymentRateChange,pres_party,house_dem_rep,senate_dem_rep
4/1/1998,4/16/1998,Laurence H. Meyer,88,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Low,,,,,,,,,,0.185861275,0,0,0.124128774,0,0.562894106,162.5,79.745,5,5.72,5.45,78.772,11418.673,7.9,85.19,1.415384615,0.684682425,3.90981509,6.972649372,-16.4556962,0,0.915929198,0.818181813
4/1/1998,4/16/1998,Roger W. Ferguson,89,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0.331349194,0.076719575,0,0.16534391,0.06679894,0.298280418,162.5,79.745,5,5.72,5.45,78.772,11418.673,7.9,85.19,1.415384615,0.684682425,3.90981509,6.972649372,-16.4556962,0,0.915929198,0.818181813
4/1/1998,4/23/1998,Alice M. Rivlin,90,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,Low,,,,,,,,,,0.399085194,0.065180101,0,0.268724978,0,0.178387657,162.5,79.745,5,5.72,5.45,78.772,11418.673,7.9,85.19,1.415384615,0.684682425,3.90981509,6.972649372,-16.4556962,0,0.915929198,0.818181813
4/1/1998,4/30/1998,Laurence H. Meyer,91,1,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Low,,,,,,,,,,0,0.181573644,0.105581708,0,0.591123044,0,162.5,79.745,5,5.72,5.45,78.772,11418.673,7.9,85.19,1.415384615,0.684682425,3.90981509,6.972649372,-16.4556962,0,0.915929198,0.818181813
5/1/1998,5/2/1998,Alan Greenspan,92,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Low,,,,,,,,,,0.287614286,0,0,0,0,0.36575228,162.8,79.857,5,5.46,5.49,78.772,11418.673,7.9,85.86,1.658476658,0.862792241,3.90981509,7.372466806,-11.39240506,0,0.915929198,0.818181813
5/1/1998,5/7/1998,Alan Greenspan,94,3,Federal Reserve Bank of Chicago,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Low,,,,,,,,,,0.501941204,0,0,0.128674433,0,0.260122031,162.8,79.857,5,5.46,5.49,78.772,11418.673,7.9,85.86,1.658476658,0.862792241,3.90981509,7.372466806,-11.39240506,0,0.915929198,0.818181813
5/1/1998,5/7/1998,Alice M. Rivlin,93,2,Federal Reserve Bank of Chicago,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Low,,,,,,,,,,0.127317682,0,0,0.29789865,0.379480839,0.107540175,162.8,79.857,5,5.46,5.49,78.772,11418.673,7.9,85.86,1.658476658,0.862792241,3.90981509,7.372466806,-11.39240506,0,0.915929198,0.818181813
5/1/1998,5/12/1998,Alice M. Rivlin,95,2,New York University (NYU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Low,,,,,,,,,,0,0.074971162,0,0.61014992,0.167243361,0,162.8,79.857,5,5.46,5.49,78.772,11418.673,7.9,85.86,1.658476658,0.862792241,3.90981509,7.372466806,-11.39240506,0,0.915929198,0.818181813
5/1/1998,5/12/1998,Laurence H. Meyer,96,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0,0,0,0.132398754,0.548286617,0.211059183,162.8,79.857,5,5.46,5.49,78.772,11418.673,7.9,85.86,1.658476658,0.862792241,3.90981509,7.372466806,-11.39240506,0,0.915929198,0.818181813
5/1/1998,5/20/1998,Alan Greenspan,97,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,Low,,,,,,,,,,0.514285743,0,0,0.142857149,0.100000001,0.121428572,162.8,79.857,5,5.46,5.49,78.772,11418.673,7.9,85.86,1.658476658,0.862792241,3.90981509,7.372466806,-11.39240506,0,0.915929198,0.818181813
6/1/1998,6/3/1998,Laurence H. Meyer,98,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,Low,,,,,,,,,,0,0.319999993,0.531851828,0,0,0,163,79.792,5,5.79,5.56,78.772,11418.673,8,86.63,1.656441718,0.657960698,3.90981509,7.757128016,-10,0,0.915929198,0.818181813
6/1/1998,6/9/1998,Laurence H. Meyer,99,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,Low,,,,,,,,,,0.17431666,0,0,0.104693137,0,0.605466723,163,79.792,5,5.79,5.56,78.772,11418.673,8,86.63,1.656441718,0.657960698,3.90981509,7.757128016,-10,0,0.915929198,0.818181813
6/1/1998,6/18/1998,Alice M. Rivlin,100,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Low,,,,,,,,,,0.11146497,0.297239929,0.096602969,0.382165611,0,0,163,79.792,5,5.79,5.56,78.772,11418.673,8,86.63,1.656441718,0.657960698,3.90981509,7.757128016,-10,0,0.915929198,0.818181813
7/1/1998,7/9/1998,Roger W. Ferguson,101,1,Federal Reserve Bank of Atlanta,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Low,,,,,,,,,,0,0.378926694,0.439136118,0.085078537,0,0,163.2,79.984,5,6.35,5.54,79.067,11568.054,8.1,87.43,1.654411765,0.841418284,3.942780696,8.246597278,-6.172839506,0,0.915929198,0.818181813
7/1/1998,7/10/1998,Alan Greenspan,102,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,Low,,,,,,,,,,0.120805368,0.102348991,0,0.337248325,0,0.33640939,163.2,79.984,5,6.35,5.54,79.067,11568.054,8.1,87.43,1.654411765,0.841418284,3.942780696,8.246597278,-6.172839506,0,0.915929198,0.818181813
7/1/1998,7/20/1998,Roger W. Ferguson,103,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0.25,0,0,0.12945205,0,0.52191782,163.2,79.984,5,6.35,5.54,79.067,11568.054,8.1,87.43,1.654411765,0.841418284,3.942780696,8.246597278,-6.172839506,0,0.915929198,0.818181813
8/1/1998,8/28/1998,Alan Greenspan,104,3,Federal Reserve Bank of Kansas City,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Low,,,,,,,,,,0,0,0,0,0,0,163.4,80.093,5,5.63,5.55,79.067,11568.054,7.9,88.14,1.591187271,0.896457868,3.942780696,8.543226685,-8.860759494,0,0.915929198,0.818181813
9/1/1998,9/4/1998,Alan Greenspan,105,3,"University of California, Berkeley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Low,,,,,,,,,,0.097870409,0.355686456,0,0.425464422,0,0,163.6,80.043,5,5.75,5.51,79.067,11568.054,7.9,88.85,1.466992665,0.608422973,3.942780696,8.936409679,-10.12658228,0,0.915929198,0.818181813
9/1/1998,9/15/1998,Edward M. Gramlich,106,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,Low,,,,,,,,,,0.329910129,0.114249036,0.057766367,0.360718876,0,0.083440311,163.6,80.043,5,5.75,5.51,79.067,11568.054,7.9,88.85,1.466992665,0.608422973,3.942780696,8.936409679,-10.12658228,0,0.915929198,0.818181813
9/1/1998,9/17/1998,Roger W. Ferguson,107,1,Federal Reserve Bank of Kansas City,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Low,,,,,,,,,,0,0.587525129,0.111334674,0.185110658,0,0,163.6,80.043,5,5.75,5.51,79.067,11568.054,7.9,88.85,1.466992665,0.608422973,3.942780696,8.936409679,-10.12658228,0,0.915929198,0.818181813
9/1/1998,9/18/1998,Laurence H. Meyer,108,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Low,,,,,,,,,,0.19666329,0,0,0,0,0.673407495,163.6,80.043,5,5.75,5.51,79.067,11568.054,7.9,88.85,1.466992665,0.608422973,3.942780696,8.936409679,-10.12658228,0,0.915929198,0.818181813
9/1/1998,9/28/1998,Alice M. Rivlin,109,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,Low,,,,,,,,,,0.07535322,0,0.06279435,0.334379911,0.365777075,0.10204082,163.6,80.043,5,5.75,5.51,79.067,11568.054,7.9,88.85,1.466992665,0.608422973,3.942780696,8.936409679,-10.12658228,0,0.915929198,0.818181813
9/1/1998,9/29/1998,Roger W. Ferguson,110,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,Low,,,,,,,,,,0.085557297,0,0,0.178178966,0.39952904,0.22605966,163.6,80.043,5,5.75,5.51,79.067,11568.054,7.9,88.85,1.466992665,0.608422973,3.942780696,8.936409679,-10.12658228,0,0.915929198,0.818181813
10/1/1998,10/5/1998,Laurence H. Meyer,111,1,National Association for Business Economics,0,0,0,0,0.001214008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,Low,,,,,,,,,,0,0.511578023,0.359348208,0.054030877,0,0,164,80.214,4.86,5.73,5.07,79.313,11757.945,7.8,89.35,1.463414634,0.693145835,4.760508745,8.875209849,-7.692307692,0,0.915929198,0.818181813
10/1/1998,10/14/1998,Roger W. Ferguson,112,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0,0.22205323,0,0.109505706,0.459315598,0.091254756,164,80.214,4.86,5.73,5.07,79.313,11757.945,7.8,89.35,1.463414634,0.693145835,4.760508745,8.875209849,-7.692307692,0,0.915929198,0.818181813
10/1/1998,10/16/1998,Roger W. Ferguson,113,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,Low,,,,,,,,,,0.185220733,0.112284072,0,0.178502873,0,0.415547013,164,80.214,4.86,5.73,5.07,79.313,11757.945,7.8,89.35,1.463414634,0.693145835,4.760508745,8.875209849,-7.692307692,0,0.915929198,0.818181813
10/1/1998,10/22/1998,Alice M. Rivlin,116,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Low,,,,,,,,,,0.215147451,0.262734592,0,0.388739944,0,0,164,80.214,4.86,5.73,5.07,79.313,11757.945,7.8,89.35,1.463414634,0.693145835,4.760508745,8.875209849,-7.692307692,0,0.915929198,0.818181813
10/1/1998,10/22/1998,Laurence H. Meyer,115,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,Low,,,,,,,,,,0.177472532,0,0,0,0,0.679120898,164,80.214,4.86,5.73,5.07,79.313,11757.945,7.8,89.35,1.463414634,0.693145835,4.760508745,8.875209849,-7.692307692,0,0.915929198,0.818181813
10/1/1998,10/22/1998,Roger W. Ferguson,114,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,Low,,,,,,,,,,0.194622278,0.115236878,0,0.184378996,0,0.36107555,164,80.214,4.86,5.73,5.07,79.313,11757.945,7.8,89.35,1.463414634,0.693145835,4.760508745,8.875209849,-7.692307692,0,0.915929198,0.818181813
10/1/1998,10/27/1998,Roger W. Ferguson,117,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Low,,,,,,,,,,0.160146698,0,0,0.131418094,0.12041565,0.490831286,164,80.214,4.86,5.73,5.07,79.313,11757.945,7.8,89.35,1.463414634,0.693145835,4.760508745,8.875209849,-7.692307692,0,0.915929198,0.818181813
10/1/1998,10/29/1998,Edward W. Kelley,118,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,Low,,,,,,,,,,0.1448787,0.200808629,0,0.294474393,0,0.229784369,164,80.214,4.86,5.73,5.07,79.313,11757.945,7.8,89.35,1.463414634,0.693145835,4.760508745,8.875209849,-7.692307692,0,0.915929198,0.818181813
11/1/1998,11/5/1998,Alan Greenspan,119,3,Securities Industry and Financial Markets Association (SIFMA),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0.345123261,0.160235792,0,0.32797429,0,0,164,80.216,4.63,5.35,4.83,79.313,11757.945,7.6,89.73,1.524390244,0.681908846,4.760508745,8.659311267,-9.210526316,0,0.915929198,0.818181813
11/1/1998,11/6/1998,Edward M. Gramlich,120,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Low,,,,,,,,,,0,0,0,0.072254337,0.674566448,0.105780348,164,80.216,4.63,5.35,4.83,79.313,11757.945,7.6,89.73,1.524390244,0.681908846,4.760508745,8.659311267,-9.210526316,0,0.915929198,0.818181813
11/1/1998,11/12/1998,Laurence H. Meyer,121,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,Low,,,,,,,,,,0.091083415,0,0,0,0.084372006,0.744007647,164,80.216,4.63,5.35,4.83,79.313,11757.945,7.6,89.73,1.524390244,0.681908846,4.760508745,8.659311267,-9.210526316,0,0.915929198,0.818181813
1/1/1999,1/3/1999,Roger W. Ferguson,122,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,Low,,,,,,,,,,0.116743475,0.394009203,0.225038409,0.140552998,0,0,164.3,80.448,4.5,4.07,4.63,79.63,11867.763,7.7,90.71,1.643335362,0.945952665,4.708284114,8.21298644,-9.090909091,0,0.946188271,0.818181813
1/1/1999,1/4/1999,Laurence H. Meyer,123,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0.166085944,0,0,0.131242737,0.091753773,0.511033654,164.3,80.448,4.5,4.07,4.63,79.63,11867.763,7.7,90.71,1.643335362,0.945952665,4.708284114,8.21298644,-9.090909091,0,0.946188271,0.818181813
1/1/1999,1/11/1999,Laurence H. Meyer,124,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0.186940491,0,0,0.12743549,0.075829387,0.531858861,164.3,80.448,4.5,4.07,4.63,79.63,11867.763,7.7,90.71,1.643335362,0.945952665,4.708284114,8.21298644,-9.090909091,0,0.946188271,0.818181813
1/1/1999,1/15/1999,Roger W. Ferguson,125,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,Low,,,,,,,,,,0.138686135,0.248175189,0.43503651,0.086131386,0,0,164.3,80.448,4.5,4.07,4.63,79.63,11867.763,7.7,90.71,1.643335362,0.945952665,4.708284114,8.21298644,-9.090909091,0,0.946188271,0.818181813
1/1/1999,1/21/1999,Roger W. Ferguson,126,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,Low,,,,,,,,,,0.200547576,0,0,0,0.150581792,0.428473651,164.3,80.448,4.5,4.07,4.63,79.63,11867.763,7.7,90.71,1.643335362,0.945952665,4.708284114,8.21298644,-9.090909091,0,0.946188271,0.818181813
2/1/1999,2/11/1999,Roger W. Ferguson,127,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0.215868473,0.202287346,0,0.390278757,0,0.105789848,164.5,80.428,4.5,4.86,4.76,79.63,11867.763,7.7,91.44,1.580547112,0.983488337,4.708284114,8.169291339,-9.090909091,0,0.946188271,0.818181813
2/1/1999,2/16/1999,Alan Greenspan,128,3,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,Low,,,,,,,,,,0,0,0,0.785880506,0,0,164.5,80.428,4.5,4.86,4.76,79.63,11867.763,7.7,91.44,1.580547112,0.983488337,4.708284114,8.169291339,-9.090909091,0,0.946188271,0.818181813
2/1/1999,2/24/1999,Alice M. Rivlin,129,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,Low,,,,,,,,,,0.131687239,0.140946507,0.09259259,0.551440358,0,0,164.5,80.428,4.5,4.86,4.76,79.63,11867.763,7.7,91.44,1.580547112,0.983488337,4.708284114,8.169291339,-9.090909091,0,0.946188271,0.818181813
2/1/1999,2/25/1999,Laurence H. Meyer,130,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,Low,,,,,,,,,,0.098510332,0.419509858,0.398846716,0,0,0,164.5,80.428,4.5,4.86,4.76,79.63,11867.763,7.7,91.44,1.580547112,0.983488337,4.708284114,8.169291339,-9.090909091,0,0.946188271,0.818181813
2/1/1999,2/25/1999,Roger W. Ferguson,131,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Low,,,,,,,,,,0.256788194,0,0,0,0,0.56400311,164.5,80.428,4.5,4.86,4.76,79.63,11867.763,7.7,91.44,1.580547112,0.983488337,4.708284114,8.169291339,-9.090909091,0,0.946188271,0.818181813
3/1/1999,3/1/1999,Alice M. Rivlin,132,2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0.145869941,0,0,0.305799663,0.084358521,0.346221447,165,80.483,4.5,5.1,4.81,79.63,11867.763,7.6,92.13,1.696969697,1.042456171,4.708284114,8.151525019,-10.52631579,0,0.946188271,0.818181813
3/1/1999,3/3/1999,Roger W. Ferguson,133,1,National Association for Business Economics,0,0,0,0,0.000180047,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,Low,,,,,,,,,,0.256746352,0.116422512,0,0.282960683,0,0.220508873,165,80.483,4.5,5.1,4.81,79.63,11867.763,7.6,92.13,1.696969697,1.042456171,4.708284114,8.151525019,-10.52631579,0,0.946188271,0.818181813
3/1/1999,3/8/1999,Alan Greenspan,135,3,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0.096799374,0.323965639,0,0,0.427010149,0,165,80.483,4.5,5.1,4.81,79.63,11867.763,7.6,92.13,1.696969697,1.042456171,4.708284114,8.151525019,-10.52631579,0,0.946188271,0.818181813
3/1/1999,3/8/1999,Edward M. Gramlich,134,1,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Low,,,,,,,,,,0.085188769,0,0,0.090029038,0.616650522,0.120038725,165,80.483,4.5,5.1,4.81,79.63,11867.763,7.6,92.13,1.696969697,1.042456171,4.708284114,8.151525019,-10.52631579,0,0.946188271,0.818181813
3/1/1999,3/9/1999,Alan Greenspan,136,3,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Low,,,,,,,,,,0,0.136910275,0,0.264569849,0.367252558,0.103607774,165,80.483,4.5,5.1,4.81,79.63,11867.763,7.6,92.13,1.696969697,1.042456171,4.708284114,8.151525019,-10.52631579,0,0.946188271,0.818181813
3/1/1999,3/10/1999,Edward W. Kelley,137,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,Low,,,,,,,,,,0.189239338,0,0,0.23005566,0.139146566,0.341372907,165,80.483,4.5,5.1,4.81,79.63,11867.763,7.6,92.13,1.696969697,1.042456171,4.708284114,8.151525019,-10.52631579,0,0.946188271,0.818181813
3/1/1999,3/12/1999,Laurence H. Meyer,138,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Low,,,,,,,,,,0.206974134,0,0,0.105736785,0,0.543307066,165,80.483,4.5,5.1,4.81,79.63,11867.763,7.6,92.13,1.696969697,1.042456171,4.708284114,8.151525019,-10.52631579,0,0.946188271,0.818181813
3/1/1999,3/16/1999,Alan Greenspan,139,3,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0.060089022,0.404302657,0,0.354599416,0,0.104599409,165,80.483,4.5,5.1,4.81,79.63,11867.763,7.6,92.13,1.696969697,1.042456171,4.708284114,8.151525019,-10.52631579,0,0.946188271,0.818181813
3/1/1999,3/16/1999,Roger W. Ferguson,140,1,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Low,,,,,,,,,,0,0,0,0,0.742616057,0.084388189,165,80.483,4.5,5.1,4.81,79.63,11867.763,7.6,92.13,1.696969697,1.042456171,4.708284114,8.151525019,-10.52631579,0,0.946188271,0.818181813
3/1/1999,3/19/1999,Alan Greenspan,141,3,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0.3437967,0.138266072,0,0.121823616,0,0.328849018,165,80.483,4.5,5.1,4.81,79.63,11867.763,7.6,92.13,1.696969697,1.042456171,4.708284114,8.151525019,-10.52631579,0,0.946188271,0.818181813
3/1/1999,3/25/1999,Edward W. Kelley,142,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Low,,,,,,,,,,0.147453085,0.177613944,0,0.313002676,0,0.251340479,165,80.483,4.5,5.1,4.81,79.63,11867.763,7.6,92.13,1.696969697,1.042456171,4.708284114,8.151525019,-10.52631579,0,0.946188271,0.818181813
4/1/1999,4/6/1999,Alice M. Rivlin,143,2,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Low,,,,,,,,,,0.087885983,0.349960417,0,0.433095813,0,0,166.2,80.855,4.5,5.41,4.74,79.894,11967.734,7.6,93.05,2.226233454,1.372827902,4.587844282,8.447071467,-3.947368421,0,0.946188271,0.818181813
4/1/1999,4/13/1999,Roger W. Ferguson,144,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0.209688574,0,0,0,0.175086498,0.426989615,166.2,80.855,4.5,5.41,4.74,79.894,11967.734,7.6,93.05,2.226233454,1.372827902,4.587844282,8.447071467,-3.947368421,0,0.946188271,0.818181813
4/1/1999,4/14/1999,Laurence H. Meyer,145,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,Low,,,,,,,,,,0,0.486743361,0.252126068,0.121560782,0,0,166.2,80.855,4.5,5.41,4.74,79.894,11967.734,7.6,93.05,2.226233454,1.372827902,4.587844282,8.447071467,-3.947368421,0,0.946188271,0.818181813
4/1/1999,4/16/1999,Alan Greenspan,146,3,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Low,,,,,,,,,,0,0,0,0.7497527,0,0,166.2,80.855,4.5,5.41,4.74,79.894,11967.734,7.6,93.05,2.226233454,1.372827902,4.587844282,8.447071467,-3.947368421,0,0.946188271,0.818181813
4/1/1999,4/22/1999,Edward M. Gramlich,148,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9,Low,,,,,,,,,,0,0.319951326,0.482360095,0,0,0,166.2,80.855,4.5,5.41,4.74,79.894,11967.734,7.6,93.05,2.226233454,1.372827902,4.587844282,8.447071467,-3.947368421,0,0.946188271,0.818181813
4/1/1999,4/22/1999,Laurence H. Meyer,147,1,Bard College,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,Low,,,,,,,,,,0.417065382,0,0.135964915,0.159888357,0,0.152312607,166.2,80.855,4.5,5.41,4.74,79.894,11967.734,7.6,93.05,2.226233454,1.372827902,4.587844282,8.447071467,-3.947368421,0,0.946188271,0.818181813
4/1/1999,4/26/1999,Laurence H. Meyer,149,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,Low,,,,,,,,,,0.309951067,0,0.26508972,0.220228389,0,0,166.2,80.855,4.5,5.41,4.74,79.894,11967.734,7.6,93.05,2.226233454,1.372827902,4.587844282,8.447071467,-3.947368421,0,0.946188271,0.818181813
4/1/1999,4/29/1999,Alan Greenspan,150,3,World Bank,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,Low,,,,,,,,,,0.473429948,0,0.126984134,0.176673561,0,0.113871634,166.2,80.855,4.5,5.41,4.74,79.894,11967.734,7.6,93.05,2.226233454,1.372827902,4.587844282,8.447071467,-3.947368421,0,0.946188271,0.818181813
5/1/1999,5/6/1999,Alan Greenspan,151,3,Federal Reserve Bank of Chicago,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Low,,,,,,,,,,0,0.474568367,0,0.36070928,0,0,166.2,80.888,4.5,5.03,4.74,79.894,11967.734,7.4,93.75,2.045728039,1.274601919,4.587844282,8.416,-6.756756757,0,0.946188271,0.818181813
5/1/1999,5/13/1999,Alice M. Rivlin,152,2,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,Low,,,,,,,,,,0,0,0.213316888,0.456226885,0.123304561,0.087546237,166.2,80.888,4.5,5.03,4.74,79.894,11967.734,7.4,93.75,2.045728039,1.274601919,4.587844282,8.416,-6.756756757,0,0.946188271,0.818181813
5/1/1999,5/13/1999,Alice M. Rivlin,153,2,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,Low,,,,,,,,,,0,0.394623667,0,0.427956998,0.060215052,0,166.2,80.888,4.5,5.03,4.74,79.894,11967.734,7.4,93.75,2.045728039,1.274601919,4.587844282,8.416,-6.756756757,0,0.946188271,0.818181813
6/1/1999,6/1/1999,Alice M. Rivlin,154,2,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Low,,,,,,,,,,0.083798885,0.41061452,0.072625697,0.349162012,0,0,166.2,80.905,4.5,4.78,4.76,79.894,11967.734,7.5,94.65,1.925391095,1.375687535,4.587844282,8.473322768,-6.666666667,0,0.946188271,0.818181813
6/1/1999,6/2/1999,Alan Greenspan,155,3,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Low,,,,,,,,,,0,0,0,0.741935492,0,0,166.2,80.905,4.5,4.78,4.76,79.894,11967.734,7.5,94.65,1.925391095,1.375687535,4.587844282,8.473322768,-6.666666667,0,0.946188271,0.818181813
6/1/1999,6/3/1999,Laurence H. Meyer,156,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Low,,,,,,,,,,0,0,0,0,0,0.746510565,166.2,80.905,4.5,4.78,4.76,79.894,11967.734,7.5,94.65,1.925391095,1.375687535,4.587844282,8.473322768,-6.666666667,0,0.946188271,0.818181813
